at	profit	profit_sigma	side	entry	exit	roc_total	pl	pf_trade_ratio	roc_indiv	dd	reversal	hold_ns	hold_mins	alpha
2019-03-24T22:00:00.074808100	-4	74760	Side.BUY	434553	434549	0.1929960223724537121652520177	1.205354714835477251938591359	0.3532934131736526946107784431	-0.000009204861087140118696683718672	-0.000009204861087140118696683718672	False	12599.3382838	210	None
2019-03-25T07:00:00.157348000	-195	74565	Side.SELL	434549	434744	0.1925472812638560626481664876	1.204709428740857877050800553	0.3511904761904761904761904762	-0.0004487411085976495170855300553	-0.0004579459696847896357822137740	False	32400.0825399	540	None
2019-03-25T16:30:00.102298300	-1893	72672	Side.BUY	434744	432851	0.1881929946032005964427674482	1.198480913090858439781395692	0.3491124260355029585798816568	-0.004354286660655466205399039435	-0.004354286660655466205399039435	False	34199.9449503	570	None
2019-03-26T20:00:00.000931800	4703	77375	Side.SELL	432851	428148	0.1990581652970421262070512318	1.211325691468587238249745317	0.3529411764705882352941176471	0.01086517069384152976428378357	0.0	False	98999.8986335	1650	None
2019-03-28T10:00:00.196342800	10217	87592	Side.BUY	428148	438365	0.2229214088483374726760292488	1.239230241901344017741798924	0.3567251461988304093567251462	0.02386324355129534646897801695	0.0	False	136800.195411	2280	None
2019-03-28T19:30:00.048544700	162	87754	Side.SELL	438365	438203	0.2232909638994934728129014900	1.239672694399152239164693383	0.3604651162790697674418604651	0.0003695550511560001368722411689	0.0	False	34199.8522019	570	None
2019-03-30T12:30:00.324043600	9710	97464	Side.BUY	438203	447913	0.2454496437807357281146680229	1.266192532385064770129540259	0.3641618497109826589595375723	0.02215867988124225530176653286	0.0	False	147600.2754989	2460	None
2019-03-31T02:00:00.151549000	-863	96601	Side.SELL	447913	448776	0.2435229303341512351439348671	1.263215114821636821397041994	0.3620689655172413793103448276	-0.001926713446584492970733155769	-0.001926713446584492970733155769	False	48599.8275054	810	None
2019-04-01T00:30:00.189291600	-999	95602	Side.BUY	448776	447777	0.2412968754649068905265756500	1.259785925658214742814596620	0.36	-0.002226054869244344617359217070	-0.002226054869244344617359217070	False	81000.0377426	1350	None
2019-04-01T01:00:00.091935800	-3864	91738	Side.SELL	447777	451641	0.2326675800790340118391933146	1.246695727235812804040154141	0.3579545454545454545454545455	-0.008629295385872878687382335404	-0.01085535025511722330474155247	False	1799.9026442	30	None
2019-04-04T07:00:00.012625200	117210	208948	Side.BUY	451641	568851	0.4921878627814458832149098682	1.561889062487394686810069191	0.3615819209039548022598870056	0.2595202827024118713757165536	0.0	False	280799.9206894	4680	None
2019-04-05T08:30:00.161055000	8830	217778	Side.SELL	568851	560021	0.5077103809804118690354498690	1.585634111120373681988452861	0.3651685393258426966292134831	0.01552251819896598582054000081	0.0	False	91800.1484298	1530	None
2019-04-06T09:00:00.023594900	3421	221199	Side.BUY	560021	563442	0.5138190804756093705577142127	1.594833636757227718512263793	0.3687150837988826815642458101	0.006108699495197501522264343659	0.0	False	88199.8625399	1470	None
2019-04-06T14:59:53.172280500	-8000	213199	Side.SELL	563442	571442	0.4996206359152109622033494334	1.561246436252688440954334017	0.3666666666666666666666666667	-0.01419844456039840835436477934	-0.01419844456039840835436477934	False	21593.1486856	359	None
2019-04-06T21:03:48.347710400	-8000	205199	Side.BUY	580444	572444	0.4858380832486315850369044361	1.529044749875601688207555683	0.3646408839779005524861878453	-0.01378255266657937716644499728	-0.01378255266657937716644499728	False	21835.1754299	364	None
2019-04-07T22:32:21.454593300	-8000	197199	Side.SELL	585629	593629	0.4721775575574516742059858853	1.498144578861082131119795285	0.3626373626373626373626373626	-0.01366052569117991083091855082	-0.02744307835775928799736354810	False	91713.1068829	1529	None
2019-04-08T11:25:53.417094100	-8000	189199	Side.BUY	597738	589738	0.4587937673349796212329441848	1.468468580002822711437181052	0.3606557377049180327868852459	-0.01338379022247205297304170054	-0.01338379022247205297304170054	False	46411.9625008	773	None
2019-04-08T22:32:59.896756500	-8000	181199	Side.SELL	596513	604513	0.4453824921406418616199935869	1.439945419273697577130481442	0.3586956521739130434782608696	-0.01341127519433775961295059789	-0.02679506541680981258599229843	False	40026.4796624	667	None
2019-04-09T05:26:57.892572700	-8000	173199	Side.BUY	598263	590263	0.4320104467358616896889197949	1.412509199341696299066132847	0.3567567567567567567567567568	-0.01337204540478017193107379196	-0.01337204540478017193107379196	False	24837.9958162	414	None
2019-04-10T04:30:00.125764400	-1143	172056	Side.SELL	589855	590998	0.4300726823700429715293721095	1.408674378280800931094273295	0.3548387096774193548387096774	-0.001937764365818718159547685448	-0.01530980977059889009062147741	False	82982.2331917	1384	None
2019-04-10T20:39:39.873376300	-8000	164056	Side.BUY	590998	582998	0.4165362575428861960411301865	1.382406004522039113307382112	0.3529411764705882352941176471	-0.01353642482715677548824192298	-0.01353642482715677548824192298	False	58179.7476119	969	None
2019-04-12T15:00:00.019087400	17686	181742	Side.SELL	592488	574802	0.4463866511373556198944402957	1.423631150789025896832241673	0.3563829787234042553191489362	0.02985039359446942385331010923	0.0	False	152420.1457111	2541	None
2019-04-13T16:00:00.163312400	698	182440	Side.BUY	574802	575500	0.4476009823331412991370316576	1.425258152490617934313885457	0.3597883597883597883597883598	0.001214331195785679242591361895	0.0	False	90000.144225	1500	None
2019-04-14T16:30:00.011747600	1283	183723	Side.SELL	575500	574217	0.4498303481020379107790820486	1.428248758770191837020116081	0.3631578947368421052631578947	0.002229365768896611642050390964	0.0	False	88199.8484352	1470	None
2019-04-15T17:30:14.975028400	-1849	181874	Side.BUY	574217	572368	0.4466103110777073876493244831	1.422119533304398886874824479	0.3612565445026178010471204188	-0.003220037024330523129757565520	-0.003220037024330523129757565520	False	90014.9632808	1500	None
2019-04-16T12:00:00.045663400	997	182871	Side.SELL	572368	571371	0.4483521974165663035915155210	1.424433515372778565609630993	0.3645833333333333333333333333	0.001741886338858915942191037934	0.0	False	66585.070635	1110	None
2019-04-17T16:00:00.286133400	17930	200801	Side.BUY	571371	589301	0.4797328590182226704704785765	1.466048057485163359707003915	0.3678756476683937823834196891	0.03138066160165636687896305553	0.0	False	100800.24047	1680	None
2019-04-18T00:00:00.018275700	-2203	198598	Side.SELL	589301	591504	0.4759945317457422232966234498	1.458590224956241831423676056	0.3659793814432989690721649485	-0.003738327272480447173855126667	-0.003738327272480447173855126667	False	28799.7321423	480	None
2019-04-18T17:00:00.119846700	4112	202710	Side.BUY	591504	595616	0.4829463021479711177757816634	1.468085401166576610277512227	0.3692307692307692307692307692	0.006951770402228894479158213638	0.0	False	61200.101571	1020	None
2019-04-18T19:51:46.699644200	-8000	194710	Side.SELL	595616	603616	0.4695148295213123309063893032	1.441457210097446617482349420	0.3673469387755102040816326531	-0.01343147262665878686939236018	-0.01343147262665878686939236018	False	10306.5797975	171	None
2019-04-19T01:47:46.917229400	-8000	186710	Side.BUY	601617	593617	0.4562173329412622325880239644	1.415777776788060445996321221	0.3654822335025380710659898477	-0.01329749658005009831836533875	-0.01329749658005009831836533875	False	21360.2175852	356	None
2019-04-19T16:19:23.465456000	-8000	178710	Side.SELL	592972	600972	0.4427259707858822146445122977	1.390997282644367722540924426	0.3636363636363636363636363636	-0.01349136215538001794351166666	-0.02678885873543011626187700541	False	52296.5482266	872	None
2019-04-20T22:30:00.044139900	814	179524	Side.BUY	597016	597830	0.4440894183316766322145606716	1.392778222648130888150841680	0.3668341708542713567839195980	0.001363447545794417570048373913	0.0	False	108636.5786839	1811	None
2019-04-21T04:00:00.184045200	-5370	174154	Side.SELL	597830	603200	0.4351069316715893164224458564	1.376604560238045809978548197	0.365	-0.008982486660087315792114815248	-0.008982486660087315792114815248	False	19800.1399053	330	None
2019-04-21T09:41:51.104257200	-8000	166154	Side.BUY	603200	595200	0.4218443322020932952022867052	1.353194510577511733895653357	0.3631840796019900497512437811	-0.01326259946949602122015915119	-0.01326259946949602122015915119	False	20510.920212	341	None
2019-04-22T04:00:00.134917400	-972	165182	Side.SELL	595277	596249	0.4202114789253834609570529737	1.350404324104165429228432512	0.3613861386138613861386138614	-0.001632853276709834245233731523	-0.01489545274620585546539288271	False	65889.0306602	1099	None
2019-04-24T04:00:00.069572200	33197	198379	Side.BUY	596249	629446	0.4758878825755363333308431184	1.420825873348550288075620911	0.3645320197044334975369458128	0.05567640365015287237379014472	0.0	False	172799.9346548	2880	None
2019-04-25T03:30:00.002901000	11850	210229	Side.SELL	629446	617596	0.4947139613813433445756520456	1.445963547190944497713214143	0.3676470588235294117647058824	0.01882607880580701124480892722	0.0	False	84599.9333288	1410	None
2019-04-25T14:30:00.164923600	-859	209370	Side.BUY	617596	616737	0.4933230844974257026220124495	1.443333481555828002617185763	0.3658536585365853658536585366	-0.001390876883917641953639596111	-0.001390876883917641953639596111	False	39600.1620226	660	None
2019-04-25T16:30:00.744025200	-2078	207292	Side.SELL	616737	618815	0.4899537390552031669220301232	1.437010505100760845046074449	0.3640776699029126213592233010	-0.003369345442222535699982326340	-0.004760222326140177653621922451	False	7200.5791016	120	None
2019-04-25T21:56:44.531923100	-8000	199292	Side.BUY	618815	610815	0.4770258042119947766923168810	1.413176570102894010668800703	0.3623188405797101449275362319	-0.01292793484320839022971324225	-0.01292793484320839022971324225	False	19603.7878979	326	None
2019-04-26T02:38:59.913005500	-8000	191292	Side.SELL	580936	588936	0.4632549241150477808098100300	1.390120344821257043567639663	0.3605769230769230769230769231	-0.01377088009694699588250685101	-0.02669881494015538611222009326	False	16935.3810824	282	None
2019-04-26T18:30:00.246772700	1816	193108	Side.BUY	580271	582087	0.4663844963321670233706135166	1.393823889905188430092527445	0.3636363636363636363636363636	0.003129572217119242560803486647	0.0	False	57060.3337672	952	None
2019-04-27T06:00:00.040223700	-4307	188801	Side.SELL	582087	586394	0.4589852587611510068644898615	1.381687583898044670149277870	0.3619047619047619047619047619	-0.007399237571016016506123655055	-0.007399237571016016506123655055	False	41399.793451	690	None
